,TC Number,Trains Daily,Vehicles Daily,Train Max Speed (mph),Road Max Speed (km/h),Lanes,Tracks,OccDate,SUBD_OWNER_ABBREV_ENG
9723,21133,,,,,,,11/5/1989 12:00:00 AM,CP
9724,33903,0.01,200.0,15.0,30.0,2.0,1.0,11/4/1989 12:00:00 AM,CN
9725,5301,,,,,,,11/2/1989 12:00:00 AM,CN
9726,16361,,,,,,,11/2/1989 12:00:00 AM,CN
9727,14600,,,,,,,11/1/1989 12:00:00 AM,CN
9728,28245,8.0,8000.0,25.0,50.0,2.0,1.0,10/31/1989 12:00:00 AM,CP
9729,24198,2.0,13500.0,10.0,50.0,4.0,1.0,10/30/1989 12:00:00 AM,CP
9730,14917,2.0,24368.0,15.0,50.0,4.0,1.0,10/29/1989 12:00:00 AM,CN
9731,17607,39.0,1.0,15.0,5.0,1.0,2.0,10/28/1989 12:00:00 AM,CN
9732,14379,4.0,11027.0,20.0,50.0,4.0,1.0,10/28/1989 12:00:00 AM,CN
9733,31374,10.0,200.0,30.0,50.0,2.0,1.0,10/28/1989 12:00:00 AM,CP
9734,14921,2.0,31992.0,20.0,50.0,6.0,1.0,10/27/1989 12:00:00 AM,CN
9735,14617,4.0,2500.0,25.0,50.0,2.0,1.0,10/26/1989 12:00:00 AM,CN
9736,13363,27.86,50.0,60.0,80.0,2.0,1.0,10/26/1989 12:00:00 AM,CN
9737,8141,40.0,384.0,65.0,50.0,2.0,2.0,10/26/1989 12:00:00 AM,CN
9738,11646,110.0,5000.0,60.0,50.0,2.0,5.0,10/25/1989 12:00:00 AM,CN
9739,600519,1.0,,,,2.0,1.0,10/24/1989 12:00:00 AM,CP
9741,28987,6.0,25.0,40.0,80.0,2.0,1.0,10/21/1989 12:00:00 AM,CP
9742,999266,,,,,,,10/20/1989 12:00:00 AM,CN
9743,32135,,,,,,,10/20/1989 12:00:00 AM,BN
9744,1456,1.0,320.0,25.0,100.0,2.0,1.0,10/20/1989 12:00:00 AM,CN
9745,17188,27.86,50.0,60.0,80.0,2.0,1.0,10/20/1989 12:00:00 AM,CN
9746,33542,12.0,50.0,50.0,80.0,2.0,1.0,10/19/1989 12:00:00 AM,CP
9747,16616,5.0,2404.0,40.0,50.0,2.0,2.0,10/19/1989 12:00:00 AM,CN
9748,15855,4.0,25.0,25.0,80.0,2.0,1.0,10/19/1989 12:00:00 AM,CN
9749,7702,,,,,,,10/17/1989 12:00:00 AM,CN
9750,2862,,,,,,,10/17/1989 12:00:00 AM,CN
9751,10981,,,,,,,10/17/1989 12:00:00 AM,CN
9752,14617,4.0,2500.0,25.0,50.0,2.0,1.0,10/16/1989 12:00:00 AM,CN
9753,29893,3.0,2500.0,10.0,50.0,2.0,1.0,10/16/1989 12:00:00 AM,CP
9754,11642,2.0,5300.0,15.0,60.0,2.0,1.0,10/16/1989 12:00:00 AM,CN
9755,9632,4.0,400.0,25.0,60.0,2.0,1.0,10/16/1989 12:00:00 AM,CN
9756,24877,,,,,,,10/13/1989 12:00:00 AM,CP
9757,23319,11.0,1000.0,30.0,50.0,2.0,3.0,10/12/1989 12:00:00 AM,CP
9758,5686,,,,,,,10/11/1989 12:00:00 AM,CN
9759,32131,8.0,3000.0,25.0,50.0,3.0,1.0,10/10/1989 12:00:00 AM,BN
9760,36241,6.0,256.0,25.0,50.0,2.0,1.0,10/7/1989 12:00:00 AM,CP
9761,25183,21.0,500.0,50.0,50.0,2.0,1.0,10/7/1989 12:00:00 AM,CP
9762,18089,2.0,11780.0,10.0,50.0,4.0,2.0,10/6/1989 12:00:00 AM,CP
9764,36159,,,,,,,10/3/1989 12:00:00 AM,CP
9765,7511,9.0,8908.0,20.0,50.0,4.0,2.0,10/2/1989 12:00:00 AM,CN
9767,2897,2.0,2000.0,25.0,60.0,2.0,1.0,9/30/1989 12:00:00 AM,CN
9768,25018,10.0,1602.0,60.0,80.0,2.0,1.0,9/29/1989 12:00:00 AM,CP
9769,11745,,,,,,,9/29/1989 12:00:00 AM,CN
9770,5017,52.0,4800.0,60.0,50.0,2.0,2.0,9/28/1989 12:00:00 AM,CN
9771,3064,2.0,50.0,10.0,50.0,2.0,1.0,9/27/1989 12:00:00 AM,CN
9772,24793,5.0,10000.0,10.0,50.0,4.0,2.0,9/27/1989 12:00:00 AM,CP
9773,10767,11.86,6006.0,50.0,50.0,4.0,1.0,9/27/1989 12:00:00 AM,CN
9774,17349,12.0,5.0,40.0,50.0,1.0,2.0,9/26/1989 12:00:00 AM,CN
9775,30185,6.0,500.0,40.0,50.0,2.0,2.0,9/26/1989 12:00:00 AM,CP
9776,13349,27.86,210.0,60.0,80.0,2.0,2.0,9/24/1989 12:00:00 AM,CN
9777,6416,8.0,4500.0,55.0,60.0,2.0,1.0,9/23/1989 12:00:00 AM,CN
9778,12222,0.57,25.0,20.0,50.0,2.0,1.0,9/22/1989 12:00:00 AM,CN
9779,31987,2.0,1300.0,10.0,60.0,2.0,1.0,9/22/1989 12:00:00 AM,ETR
9780,34106,24.86,59.0,50.0,80.0,2.0,1.0,9/20/1989 12:00:00 AM,CN
9781,21440,2.0,23000.0,0.0,50.0,6.0,1.0,9/20/1989 12:00:00 AM,CP
9782,6758,24.0,3000.0,10.0,50.0,2.0,1.0,9/20/1989 12:00:00 AM,CN
9783,21272,7.0,25.0,45.0,80.0,2.0,2.0,9/19/1989 12:00:00 AM,CP
9785,36674,11.0,14600.0,35.0,30.0,2.0,1.0,9/16/1989 12:00:00 AM,CP
9786,1364,5.0,100.0,30.0,80.0,2.0,1.0,9/15/1989 12:00:00 AM,CN
9787,16481,6.0,5000.0,25.0,50.0,4.0,1.0,9/15/1989 12:00:00 AM,CN
9788,29888,4.0,750.0,15.0,15.0,2.0,1.0,9/14/1989 12:00:00 AM,CP
9789,21531,4.0,1037.0,40.0,50.0,2.0,1.0,9/13/1989 12:00:00 AM,CP
9790,23172,10.0,20000.0,35.0,50.0,4.0,1.0,9/13/1989 12:00:00 AM,CP
9791,26605,,,,,,,9/13/1989 12:00:00 AM,CP
9792,36220,,,,,,,9/11/1989 12:00:00 AM,CN
9793,10602,2.0,1000.0,30.0,40.0,2.0,1.0,9/11/1989 12:00:00 AM,CN
9794,3211,18.0,201.0,60.0,80.0,2.0,1.0,9/11/1989 12:00:00 AM,CN
9795,32104,14.0,28600.0,10.0,50.0,4.0,1.0,9/11/1989 12:00:00 AM,BN
9796,3199,10.0,154.0,60.0,80.0,2.0,2.0,9/8/1989 12:00:00 AM,CN
9797,24369,12.0,8568.0,20.0,50.0,4.0,2.0,9/8/1989 12:00:00 AM,CP
9798,20578,28.0,1000.0,25.0,50.0,2.0,2.0,9/7/1989 12:00:00 AM,CP
9799,15864,4.0,1912.0,40.0,100.0,2.0,1.0,9/5/1989 12:00:00 AM,CN
9800,26244,16.0,1500.0,35.0,30.0,2.0,3.0,9/3/1989 12:00:00 AM,CP
9801,26100,2.0,8300.0,25.0,90.0,2.0,1.0,9/1/1989 12:00:00 AM,CP
9802,7530,9.0,2574.0,50.0,70.0,2.0,1.0,9/1/1989 12:00:00 AM,CN
9804,13923,2.0,5010.0,30.0,50.0,2.0,3.0,8/31/1989 12:00:00 AM,CN
9805,17647,,,,,,,8/30/1989 12:00:00 AM,CN
9806,11265,4.0,500.0,,80.0,2.0,1.0,8/29/1989 12:00:00 AM,CN
9807,20053,,,,,,,8/29/1989 12:00:00 AM,CP
9809,6414,8.0,3600.0,55.0,80.0,2.0,1.0,8/28/1989 12:00:00 AM,CN
9810,8902,,,,,,,8/27/1989 12:00:00 AM,CN
9811,30201,2.0,6000.0,10.0,15.0,2.0,1.0,8/26/1989 12:00:00 AM,CP
9812,22095,25.0,8000.0,60.0,50.0,4.0,2.0,8/24/1989 12:00:00 AM,CP
9813,35276,2.0,3000.0,10.0,60.0,2.0,1.0,8/22/1989 12:00:00 AM,CP
9814,9862,,,,,,,8/22/1989 12:00:00 AM,CN
9815,3188,,,,,,,8/22/1989 12:00:00 AM,CN
9816,771,21.0,10.0,60.0,50.0,1.0,1.0,8/19/1989 12:00:00 AM,CN
9817,27363,6.0,4700.0,40.0,90.0,2.0,1.0,8/17/1989 12:00:00 AM,CP
9818,36137,10.0,20.0,,80.0,1.0,1.0,8/17/1989 12:00:00 AM,CN
9819,24009,18.0,3610.0,45.0,50.0,2.0,2.0,8/17/1989 12:00:00 AM,CP
9820,29602,,,,,,,8/16/1989 12:00:00 AM,CP
9821,32624,,,,,,,8/15/1989 12:00:00 AM,CN
9822,13203,27.86,50.0,60.0,90.0,2.0,1.0,8/15/1989 12:00:00 AM,CN
9823,6774,24.0,6740.0,10.0,50.0,2.0,3.0,8/10/1989 12:00:00 AM,CN
9824,5404,27.86,100.0,35.0,20.0,2.0,1.0,8/10/1989 12:00:00 AM,CN
9826,18456,0.3,5884.0,10.0,60.0,4.0,2.0,8/9/1989 12:00:00 AM,CP
9827,32358,,,,,,,8/9/1989 12:00:00 AM,CN
9828,6857,,,,,,,8/8/1989 12:00:00 AM,CN
9830,29491,24.0,1500.0,20.0,50.0,2.0,3.0,8/5/1989 12:00:00 AM,CP
9831,25137,21.0,2000.0,55.0,80.0,2.0,2.0,8/5/1989 12:00:00 AM,CP
9832,7918,54.0,1000.0,65.0,70.0,2.0,2.0,8/4/1989 12:00:00 AM,CN
9833,8764,3.0,24518.0,20.0,60.0,5.0,1.0,8/3/1989 12:00:00 AM,CN
9834,2833,,,,,,,8/2/1989 12:00:00 AM,CN
9835,21879,2.0,200.0,30.0,50.0,2.0,1.0,8/2/1989 12:00:00 AM,CP
9836,14976,8.0,4500.0,,50.0,2.0,2.0,8/1/1989 12:00:00 AM,CN
9837,6416,8.0,4500.0,55.0,60.0,2.0,1.0,7/31/1989 12:00:00 AM,CN
9838,19868,17.0,452.0,55.0,40.0,2.0,1.0,7/31/1989 12:00:00 AM,CP
9839,13275,27.86,710.0,60.0,100.0,2.0,1.0,7/29/1989 12:00:00 AM,CN
9840,13121,31.7,596.0,45.0,50.0,2.0,2.0,7/29/1989 12:00:00 AM,CN
9841,23793,1.0,25.0,40.0,70.0,2.0,1.0,7/29/1989 12:00:00 AM,CP
9842,30988,0.6,300.0,10.0,50.0,2.0,1.0,7/27/1989 12:00:00 AM,CP
9843,26753,18.0,1500.0,45.0,50.0,2.0,1.0,7/27/1989 12:00:00 AM,CP
9844,28799,8.0,16000.0,10.0,50.0,4.0,2.0,7/27/1989 12:00:00 AM,CP
9845,3165,1.0,10000.0,60.0,80.0,2.0,1.0,7/26/1989 12:00:00 AM,CN
9846,859,25.0,1800.0,60.0,60.0,2.0,1.0,7/26/1989 12:00:00 AM,CN
9847,16623,5.0,50.0,40.0,80.0,1.0,1.0,7/26/1989 12:00:00 AM,CN
9848,17160,,,,,,,7/26/1989 12:00:00 AM,CN
9849,17570,39.86,3504.0,50.0,50.0,2.0,1.0,7/26/1989 12:00:00 AM,CN
9851,12998,,,,,,,7/24/1989 12:00:00 AM,CN
9853,22602,4.0,100.0,30.0,70.0,2.0,3.0,7/23/1989 12:00:00 AM,CP
9855,19118,10.0,10000.0,60.0,50.0,2.0,1.0,7/23/1989 12:00:00 AM,CP
9856,242,14.0,25.0,60.0,80.0,1.0,1.0,7/23/1989 12:00:00 AM,CN
9857,22856,1.0,18300.0,10.0,50.0,2.0,1.0,7/21/1989 12:00:00 AM,CP
9858,18971,10.0,130.0,60.0,80.0,2.0,1.0,7/19/1989 12:00:00 AM,CP
9859,15472,3.0,13210.0,25.0,50.0,4.0,1.0,7/19/1989 12:00:00 AM,CN
9861,10961,,,,,,,7/18/1989 12:00:00 AM,CN
9862,25028,10.0,74.0,60.0,80.0,2.0,1.0,7/16/1989 12:00:00 AM,CP
9864,24369,12.0,8568.0,20.0,50.0,4.0,2.0,7/15/1989 12:00:00 AM,CP
9865,32810,3.0,50.0,35.0,80.0,2.0,1.0,7/14/1989 12:00:00 AM,CN
9866,16131,4.06,25.0,35.0,90.0,2.0,1.0,7/14/1989 12:00:00 AM,CN
9867,24992,10.0,3502.0,60.0,80.0,2.0,1.0,7/14/1989 12:00:00 AM,CP
9868,31882,,,,,,,7/12/1989 12:00:00 AM,CP
9870,9656,1.0,1002.0,25.0,100.0,2.0,1.0,7/11/1989 12:00:00 AM,CN
9871,35452,,,,,,,7/11/1989 12:00:00 AM,CP
9872,27499,,,,,,,7/9/1989 12:00:00 AM,CP
9873,33562,11.0,1000.0,50.0,70.0,2.0,1.0,7/8/1989 12:00:00 AM,CP
9874,18982,10.0,5500.0,60.0,80.0,2.0,1.0,7/6/1989 12:00:00 AM,CP
9875,3206,18.0,27.0,60.0,80.0,2.0,1.0,7/4/1989 12:00:00 AM,CN
9879,35494,9.0,3000.0,55.0,50.0,2.0,1.0,6/30/1989 12:00:00 AM,CN
9880,319930,,,,,,,6/28/1989 12:00:00 AM,ETR
9881,29920,3.0,104.0,25.0,50.0,2.0,1.0,6/27/1989 12:00:00 AM,CP
9882,10909,9.0,500.0,0.0,50.0,2.0,1.0,6/26/1989 12:00:00 AM,CN
9883,23848,8.0,10000.0,10.0,50.0,2.0,1.0,6/25/1989 12:00:00 AM,CP
9884,33731,2.0,19300.0,10.0,60.0,4.0,2.0,6/24/1989 12:00:00 AM,BN-MA
9885,31993,2.0,43900.0,10.0,80.0,6.0,1.0,6/20/1989 12:00:00 AM,ETR
9886,30743,7.0,25500.0,30.0,60.0,4.0,1.0,6/19/1989 12:00:00 AM,CP
9887,10944,,,,,,,6/18/1989 12:00:00 AM,CN
9888,33636,2.0,5000.0,10.0,15.0,2.0,1.0,6/18/1989 12:00:00 AM,CP
9889,29210,2.0,5000.0,40.0,50.0,4.0,1.0,6/16/1989 12:00:00 AM,CP
9890,23340,11.0,55.0,50.0,80.0,2.0,1.0,6/16/1989 12:00:00 AM,CP
9891,28401,26.0,3202.0,25.0,50.0,2.0,2.0,6/16/1989 12:00:00 AM,CP
9892,30200,21.0,4500.0,20.0,50.0,2.0,4.0,6/15/1989 12:00:00 AM,CP
9893,46057,2.0,44900.0,10.0,60.0,4.0,1.0,6/14/1989 12:00:00 AM,CP
9895,34253,17.0,13000.0,55.0,50.0,2.0,2.0,6/13/1989 12:00:00 AM,CP
9896,22861,1.0,500.0,10.0,80.0,2.0,1.0,6/11/1989 12:00:00 AM,CP
9897,12340,1.7,14450.0,10.0,90.0,2.0,1.0,6/10/1989 12:00:00 AM,CN
9898,33574,11.0,9785.0,35.0,50.0,4.0,1.0,6/10/1989 12:00:00 AM,CP
9899,15263,4.0,2900.0,25.0,50.0,2.0,2.0,6/8/1989 12:00:00 AM,CN
9900,32971,4.0,25.0,25.0,80.0,1.0,1.0,6/7/1989 12:00:00 AM,CN
9901,32763,3.0,16200.0,35.0,70.0,2.0,1.0,6/6/1989 12:00:00 AM,CN
9902,20629,17.0,28020.0,40.0,50.0,4.0,2.0,6/5/1989 12:00:00 AM,CP
9903,2756,3.0,50.0,40.0,70.0,2.0,1.0,6/5/1989 12:00:00 AM,CN
9904,8704,2.0,400.0,40.0,80.0,2.0,1.0,6/3/1989 12:00:00 AM,CN
9905,24352,13.0,632.0,35.0,80.0,2.0,2.0,6/3/1989 12:00:00 AM,CP
9907,20652,,,,,,,6/1/1989 12:00:00 AM,CP
9908,4851,27.0,2000.0,65.0,50.0,2.0,2.0,5/31/1989 12:00:00 AM,CN
9909,29474,2.0,4300.0,40.0,50.0,2.0,1.0,5/31/1989 12:00:00 AM,CP
9910,21072,,,,,,,5/30/1989 12:00:00 AM,CP
9911,36242,2.0,6300.0,40.0,50.0,4.0,1.0,5/29/1989 12:00:00 AM,CP
9912,2264,,,,,,,5/29/1989 12:00:00 AM,CN
9913,20195,24.0,2610.0,60.0,70.0,2.0,2.0,5/28/1989 12:00:00 AM,CP
9914,14496,11.86,2502.0,40.0,40.0,2.0,1.0,5/27/1989 12:00:00 AM,CN
9915,30749,2.0,5000.0,5.0,50.0,2.0,2.0,5/25/1989 12:00:00 AM,CP
9916,24712,6.0,3100.0,,50.0,2.0,1.0,5/25/1989 12:00:00 AM,CAR
9918,9020,2.0,5000.0,10.0,40.0,2.0,1.0,5/23/1989 12:00:00 AM,CN
9919,20572,9.0,300.0,50.0,50.0,2.0,1.0,5/22/1989 12:00:00 AM,CP
9920,199,14.0,199.0,60.0,80.0,2.0,1.0,5/21/1989 12:00:00 AM,CN
9921,30438,4.0,39000.0,15.0,50.0,6.0,1.0,5/19/1989 12:00:00 AM,CP
9923,6887,,,,,,,5/18/1989 12:00:00 AM,CN
9924,34640,0.5,20000.0,10.0,60.0,3.0,2.0,5/17/1989 12:00:00 AM,CN
9925,21220,8.0,1802.0,45.0,50.0,2.0,2.0,5/14/1989 12:00:00 AM,CP
9926,18169,23.0,10148.0,30.0,50.0,4.0,2.0,5/13/1989 12:00:00 AM,CP
9927,22811,1.0,200.0,10.0,40.0,2.0,1.0,5/12/1989 12:00:00 AM,CP
9928,22106,25.0,13500.0,55.0,50.0,2.0,2.0,5/12/1989 12:00:00 AM,CP
9929,29246,28.0,802.0,35.0,50.0,2.0,1.0,5/11/1989 12:00:00 AM,CP
9930,35865,10.0,14000.0,,60.0,4.0,1.0,5/10/1989 12:00:00 AM,CN
9931,1764,3.0,504.0,25.0,90.0,2.0,1.0,5/8/1989 12:00:00 AM,CN
9932,36675,11.0,48100.0,35.0,70.0,4.0,1.0,5/6/1989 12:00:00 AM,CP
9933,8458,5.0,1500.0,40.0,50.0,2.0,1.0,5/6/1989 12:00:00 AM,CN
9934,20190,,,,,,,5/1/1989 12:00:00 AM,CP
9935,7533,9.0,9068.0,50.0,70.0,2.0,1.0,4/30/1989 12:00:00 AM,CN
9936,7989,40.0,1200.0,65.0,60.0,2.0,2.0,4/30/1989 12:00:00 AM,CN
9937,28793,,,,,,,4/26/1989 12:00:00 AM,CP
9938,36445,11.0,16800.0,25.0,60.0,4.0,3.0,4/26/1989 12:00:00 AM,CP
9939,10728,8.0,1900.0,,50.0,2.0,1.0,4/25/1989 12:00:00 AM,CN
9940,23172,10.0,20000.0,35.0,50.0,4.0,1.0,4/25/1989 12:00:00 AM,CP
9941,29987,4.0,6025.0,30.0,50.0,4.0,1.0,4/25/1989 12:00:00 AM,CP
9942,21090,,,,,,,4/24/1989 12:00:00 AM,CP
9943,13765,6.0,6605.0,10.0,50.0,2.0,1.0,4/24/1989 12:00:00 AM,CN
9944,6,4.0,25.0,10.0,40.0,2.0,2.0,4/22/1989 12:00:00 AM,CN
9945,34385,,,,,,,4/20/1989 12:00:00 AM,CN
9946,13185,27.86,3480.0,60.0,70.0,2.0,1.0,4/20/1989 12:00:00 AM,CN
9947,15332,6.0,15000.0,25.0,50.0,6.0,1.0,4/20/1989 12:00:00 AM,CN
9948,2220,,,,,,,4/19/1989 12:00:00 AM,CN
9949,19614,,,,,,,4/18/1989 12:00:00 AM,CP
9950,10897,9.0,3200.0,40.0,50.0,2.0,1.0,4/18/1989 12:00:00 AM,CN
9951,32149,18.0,9006.0,30.0,50.0,2.0,2.0,4/17/1989 12:00:00 AM,BN
9952,33713,1.0,23100.0,10.0,50.0,5.0,1.0,4/16/1989 12:00:00 AM,CP
9953,27227,,,,,,,4/16/1989 12:00:00 AM,CP
9954,30787,8.0,400.0,60.0,50.0,2.0,1.0,4/16/1989 12:00:00 AM,CP
9955,13951,55.0,504.0,30.0,30.0,2.0,2.0,4/14/1989 12:00:00 AM,CN
9957,31610,4.0,202.0,10.0,80.0,2.0,1.0,4/11/1989 12:00:00 AM,CSX
9958,10210,50.0,1380.0,40.0,30.0,2.0,1.0,4/11/1989 12:00:00 AM,CN
9959,25610,5.0,5.0,30.0,90.0,2.0,2.0,4/10/1989 12:00:00 AM,CP
9961,600159,18.0,8532.0,40.0,50.0,2.0,2.0,4/5/1989 12:00:00 AM,CP
9964,3211,18.0,201.0,60.0,80.0,2.0,1.0,4/1/1989 12:00:00 AM,CN
9965,30851,10.0,5200.0,30.0,50.0,2.0,1.0,3/29/1989 12:00:00 AM,CP
9966,9910,,,,,,,3/29/1989 12:00:00 AM,CN
9968,17592,39.86,3208.0,50.0,60.0,2.0,2.0,3/26/1989 12:00:00 AM,CN
9969,16315,2.86,2910.0,10.0,50.0,2.0,2.0,3/25/1989 12:00:00 AM,CN
9970,3208,18.0,5000.0,60.0,50.0,2.0,1.0,3/25/1989 12:00:00 AM,CN
9971,5792,1.0,16000.0,10.0,50.0,4.0,1.0,3/23/1989 12:00:00 AM,CN
9972,26103,2.0,9000.0,40.0,50.0,2.0,1.0,3/23/1989 12:00:00 AM,CP
9973,4787,27.0,1025.0,65.0,50.0,2.0,1.0,3/22/1989 12:00:00 AM,CN
9974,8947,,,,,,,3/22/1989 12:00:00 AM,CN
9975,10907,9.0,3700.0,50.0,50.0,2.0,1.0,3/21/1989 12:00:00 AM,CN
9976,16505,3.0,5000.0,25.0,50.0,2.0,1.0,3/21/1989 12:00:00 AM,CN
9977,28790,8.0,,,,1.0,1.0,3/20/1989 12:00:00 AM,CP
9979,12640,11.7,37000.0,15.0,100.0,6.0,1.0,3/19/1989 12:00:00 AM,CN
9980,24965,12.0,190.0,55.0,80.0,2.0,1.0,3/18/1989 12:00:00 AM,CP
9981,2335,4.0,75.0,20.0,80.0,2.0,1.0,3/18/1989 12:00:00 AM,CN
9982,12034,3.0,100.0,40.0,80.0,2.0,1.0,3/18/1989 12:00:00 AM,CN
9983,24919,9.0,12000.0,25.0,50.0,2.0,1.0,3/17/1989 12:00:00 AM,CP
9984,28272,6.0,7010.0,25.0,50.0,2.0,1.0,3/16/1989 12:00:00 AM,CP
9985,29220,4.0,9414.0,10.0,50.0,4.0,1.0,3/15/1989 12:00:00 AM,CP
9986,1406,1.0,10.0,25.0,20.0,2.0,1.0,3/15/1989 12:00:00 AM,CN
9987,11529,,,,,,,3/15/1989 12:00:00 AM,CN
9988,15784,,,,,,,3/14/1989 12:00:00 AM,CN
9989,30992,0.6,400.0,10.0,50.0,2.0,1.0,3/13/1989 12:00:00 AM,CP
9990,33017,1.0,50.0,15.0,80.0,1.0,1.0,3/13/1989 12:00:00 AM,CN
9991,2743,3.0,350.0,40.0,80.0,2.0,1.0,3/10/1989 12:00:00 AM,CN
9992,15701,2.0,2500.0,10.0,50.0,2.0,2.0,3/10/1989 12:00:00 AM,CN
9993,32962,2.0,20000.0,10.0,50.0,4.0,1.0,3/9/1989 12:00:00 AM,CN
9994,8140,,,,,,,3/9/1989 12:00:00 AM,CN
9995,35668,1.0,8054.0,15.0,50.0,2.0,2.0,3/8/1989 12:00:00 AM,CN
9996,29221,10.0,2000.0,10.0,50.0,2.0,1.0,3/8/1989 12:00:00 AM,CP
9997,28799,8.0,16000.0,10.0,50.0,4.0,2.0,3/8/1989 12:00:00 AM,CP
9998,30575,,,,,,,3/8/1989 12:00:00 AM,CP
9999,8281,,,,,,,3/8/1989 12:00:00 AM,CN
10000,26623,,,,,,,3/6/1989 12:00:00 AM,CP
10001,20242,15.0,390.0,50.0,50.0,2.0,4.0,3/6/1989 12:00:00 AM,CP
10002,29457,4.0,1130.0,50.0,80.0,2.0,2.0,3/6/1989 12:00:00 AM,CP
10003,200568,27.0,13020.0,30.0,50.0,2.0,1.0,3/5/1989 12:00:00 AM,CN
10004,17583,39.86,100.0,60.0,60.0,2.0,2.0,3/5/1989 12:00:00 AM,CN
10005,26640,,,,,,,3/3/1989 12:00:00 AM,CP
10006,33112,1.0,150.0,10.0,50.0,2.0,1.0,3/3/1989 12:00:00 AM,CN
10007,15788,12.0,5000.0,10.0,50.0,2.0,2.0,3/2/1989 12:00:00 AM,CN
10008,8352,,,,,,,3/1/1989 12:00:00 AM,CN
10009,1327,3.0,10300.0,25.0,50.0,2.0,1.0,2/28/1989 12:00:00 AM,CN
10010,8769,0.2,1000.0,10.0,50.0,2.0,1.0,2/27/1989 12:00:00 AM,CN
10011,12679,18.86,50.0,65.0,90.0,2.0,1.0,2/26/1989 12:00:00 AM,CN
10012,6467,1.0,2285.0,10.0,50.0,2.0,1.0,2/24/1989 12:00:00 AM,CN
10015,15632,8.0,20000.0,35.0,60.0,4.0,1.0,2/22/1989 12:00:00 AM,CN
10016,32719,2.0,20.0,45.0,50.0,2.0,1.0,2/22/1989 12:00:00 AM,NC
10017,10728,8.0,1900.0,,50.0,2.0,1.0,2/20/1989 12:00:00 AM,CN
10018,30265,5.0,2606.0,40.0,50.0,2.0,1.0,2/20/1989 12:00:00 AM,CP
10019,36236,0.0,9350.0,0.0,50.0,4.0,1.0,2/20/1989 12:00:00 AM,CP
10020,21577,4.0,380.0,40.0,50.0,2.0,1.0,2/18/1989 12:00:00 AM,CP
10021,28282,6.0,50.0,25.0,70.0,1.0,1.0,2/17/1989 12:00:00 AM,CP
10022,4335,,,,,,,2/17/1989 12:00:00 AM,CN
10023,29490,4.0,2800.0,10.0,50.0,2.0,1.0,2/17/1989 12:00:00 AM,CP
10024,18159,,,,,,,2/16/1989 12:00:00 AM,CP
10025,10461,,,,,,,2/15/1989 12:00:00 AM,CN
10026,30741,7.0,9200.0,30.0,50.0,4.0,1.0,2/14/1989 12:00:00 AM,CP
10027,16664,,,,,,,2/14/1989 12:00:00 AM,CN
10028,27651,,,,,,,2/13/1989 12:00:00 AM,CP
10029,20207,15.0,5.0,60.0,90.0,2.0,1.0,2/13/1989 12:00:00 AM,CP
10030,19446,5.0,2130.0,40.0,50.0,2.0,2.0,2/13/1989 12:00:00 AM,CP
10031,22665,4.0,10.0,30.0,80.0,2.0,1.0,2/13/1989 12:00:00 AM,CP
10032,8441,5.0,4000.0,25.0,50.0,2.0,1.0,2/13/1989 12:00:00 AM,CN
10033,28564,2.0,25.0,35.0,80.0,2.0,1.0,2/11/1989 12:00:00 AM,CP
10034,30731,7.0,36506.0,20.0,60.0,4.0,1.0,2/11/1989 12:00:00 AM,CP
10035,18037,4.0,1225.0,50.0,90.0,2.0,1.0,2/11/1989 12:00:00 AM,CP
10036,10358,4.86,4000.0,20.0,50.0,3.0,1.0,2/10/1989 12:00:00 AM,CN
10037,33742,2.0,50000.0,10.0,60.0,6.0,1.0,2/10/1989 12:00:00 AM,BN-MA
10038,26235,16.0,250.0,50.0,50.0,2.0,2.0,2/10/1989 12:00:00 AM,CP
10039,21098,2.0,600.0,35.0,50.0,2.0,1.0,2/10/1989 12:00:00 AM,CP
10041,5351,0.3,18550.0,10.0,60.0,4.0,1.0,2/9/1989 12:00:00 AM,CN
10042,22857,1.0,2500.0,10.0,50.0,2.0,1.0,2/9/1989 12:00:00 AM,CP
10043,32674,4.0,1500.0,25.0,50.0,2.0,1.0,2/8/1989 12:00:00 AM,CR
10044,8768,0.2,6993.0,10.0,60.0,2.0,1.0,2/6/1989 12:00:00 AM,CN
10046,34425,5.0,1500.0,25.0,50.0,2.0,1.0,2/5/1989 12:00:00 AM,CN
10047,11176,4.0,744.0,,50.0,2.0,1.0,2/5/1989 12:00:00 AM,CN
10048,11420,,,,,,,2/3/1989 12:00:00 AM,CN
10049,11029,2.0,100.0,40.0,80.0,2.0,1.0,2/3/1989 12:00:00 AM,CN
10051,35667,1.0,1000.0,15.0,30.0,2.0,2.0,2/2/1989 12:00:00 AM,CN
10052,11420,,,,,,,2/2/1989 12:00:00 AM,CN
10053,27452,12.0,7000.0,45.0,50.0,4.0,3.0,2/2/1989 12:00:00 AM,CP
10054,21522,6.0,8500.0,25.0,50.0,2.0,1.0,2/1/1989 12:00:00 AM,CP
10055,9583,,,,,,,1/31/1989 12:00:00 AM,CN
10056,17696,0.27,380.0,40.0,50.0,2.0,1.0,1/30/1989 12:00:00 AM,CN
10057,2321,4.0,50.0,40.0,80.0,2.0,1.0,1/29/1989 12:00:00 AM,CN
10058,10358,4.86,4000.0,20.0,50.0,3.0,1.0,1/26/1989 12:00:00 AM,CN
